2015	9	1	NWSA	768498	13.069999999999999
2015	9	18	MS	751337	33.01
2015	8	3	CSCO	1757897	28.36
2015	9	17	EMC	1403551	24.699999999999996
2015	8	11	ADI	160651	59.38
2015	8	24	AAPL	5777935	103.15499999999999
2015	8	25	CSCO	4462351	24.62
2015	9	9	JWN	75123	73.16
2015	8	4	USB	165120	45.24
2015	8	4	COP	191626	49.88
2015	9	18	COP	338632	48.375
2015	8	3	FISV	216194	87.32
2015	9	18	COH	138833	29.09
2015	8	24	NEM	292550	16.89
2015	9	11	TRIP	109925	66.92
2015	9	21	TRIP	36643	68.38
2015	8	11	CAT	165062	78.05
2015	9	15	HAR	48735	100.54
2015	9	9	CSCO	2006379	25.94
2015	8	18	CSCO	3385370	28.25
2015	9	16	AEP	132617	54.605
2015	8	26	EMC	1398566	24.180000000000003
2015	8	3	EXPE	163661	122.59000000000002
2015	8	4	COH	384509	31.4
2015	8	25	NKE	169582	103.53
2015	8	17	CTXS	20355	77.73
2015	8	27	RHT	79043	74.24
2015	8	31	F	1079718	13.86
2015	8	4	SRCL	85514	141.63
2015	8	14	OKE	209061	36.28
2015	8	6	FMC	31310	49.06
2015	8	26	L	98375	35.79
2015	8	5	AIZ	24270	76.67
2015	9	21	HES	55579	52.29
2015	8	13	FFIV	72058	131.63
2015	8	13	MET	195410	54.37
2015	9	14	MO	428271	52.44
2015	8	14	YUM	83431	83.58
2015	9	2	NKE	150586	110.68
2015	8	27	MO	292797	53.74
2015	9	16	ANTM	46990	151.15
2015	9	14	PX	51176	104.4
2015	8	18	GOOG	78959	656.13
2015	9	8	AKAM	370992	74.32
2015	9	4	NWSA	407902	12.819999999999999
2015	8	10	GMCR	99286	54.61
2015	8	25	K	103107	65.1
2015	8	26	COH	208329	29.42
2015	8	7	INTC	2401423	28.88
2015	9	3	AAL	454755	40.89
2015	9	21	XLNX	55069	42.355
2015	8	25	MS	621168	31.759999999999998
2015	8	5	CTL	281064	28.55
2015	9	1	C	1574512	50.92
2015	9	11	FB	1769241	92.04999999999998
2015	8	24	RHT	138635	69.03
2015	9	1	BLK	57819	294.52
2015	9	17	XLNX	128915	43.09
2015	9	17	DO	119262	22.28
2015	9	17	NTAP	230701	32.21
2015	9	15	EQIX	40018	290.05
2015	8	19	BLL	20063	70.64
2015	8	21	ADI	571584	53.78
2015	9	9	MO	237725	53.015
2015	8	21	COP	388794	45.41
2015	8	31	NRG	161799	19.925
2015	8	31	ANTM	77440	141.02
2015	8	19	OKE	116889	34.98
2015	8	13	NEM	331758	17.5
2015	9	15	K	33132	67.455
2015	8	5	PAYX	365143	48.269999999999996
2015	9	2	ADSK	344361	45.99
2015	8	24	DO	89321	21.07
2015	9	3	SWKS	121837	85.34
2015	9	4	AAL	515302	40.6
2015	8	7	ANTM	60597	152.52
2015	9	1	TRIP	224775	68.19
2015	8	5	PSX	160445	78.26
2015	9	8	ADSK	786828	46.81
2015	8	25	DISCK	450693	24.210000000000004
2015	9	8	PX	193293	104.27
2015	8	19	FFIV	45909	132.75
2015	8	14	NRG	92437	20.81
2015	8	20	AAPL	4551343	112.65
2015	9	15	HRS	44850	73.92
2015	8	5	C	167715	58.739999999999995
2015	8	12	AAPL	2718471	115.23999999999998
2015	9	1	FFIV	84246	118.39
2015	8	13	USB	106877	45.07
2015	8	12	FOSL	222996	60.67
2015	8	14	GOOG	131656	657.12
2015	8	27	HES	147818	55.71
2015	9	15	NRG	225175	19.04
2015	9	1	ANTM	82159	137.98
2015	8	19	EMC	583432	26.1553
2015	8	24	FB	2269871	82.09
2015	9	2	MSFT	5288020	43.36
2015	9	17	SYMC	446707	20.075
2015	9	1	FISV	345689	82.87
2015	9	2	PKI	41843	47.54
2015	9	3	HCA	58351	86.39
2015	8	13	WFM	491432	33.72
2015	8	24	COH	232532	28.69
2015	8	5	MO	161108	55.47
2015	8	31	DLTR	382827	76.26
2015	8	7	MU	719299	18.44
2015	8	28	COH	236427	29.96
2015	8	14	DISCK	105409	27.12
2015	8	6	C	393140	58.1
2015	9	4	ALXN	214603	171.98
2015	8	31	PAYX	314461	44.66
2015	8	18	ARG	12858	106.07
2015	8	6	FB	887544	95.12
2015	9	22	SRCL	44960	138.29
2015	9	2	AAL	1413966	41.51
2015	8	6	NTAP	285672	30.689999999999998
2015	9	18	ISRG	91022	511.46
2015	8	14	HSIC	34332	145.1
2015	9	1	SPLS	987679	13.69
2015	8	5	SYMC	336970	22.9
2015	9	11	COH	176699	29.44
2015	9	18	ALXN	950489	166.58
2015	8	26	PAYX	666806	44.62
2015	8	13	ADSK	112738	54.61
2015	8	14	FFIV	36123	132.61
2015	8	7	NFLX	440081	123.52
2015	8	24	URBN	200281	28.540000000000003
2015	8	7	EXPE	95462	121.04
2015	8	14	COH	99813	31.93
2015	9	2	PX	199860	102.94
2015	8	20	TSCO	136798	89.65
2015	9	11	PX	86417	104.75
2015	8	19	MET	238608	53.63
2015	8	31	ORCL	1092942	37.09
2015	8	26	CAT	211723	73.88
2015	8	21	UTX	234606	93.03
2015	8	25	CERN	429462	60.24000000000001
2015	8	11	AKAM	131321	72.96
2015	8	19	HES	78601	56.74
2015	9	8	C	722340	51.64
2015	8	20	MU	2412961	14.74
2015	8	17	HRS	36742	83.01
2015	9	2	ROST	361102	48.45
2015	8	26	DOV	245473	58.24000000000001
2015	9	16	UHS	19177	136.28
2015	8	7	VRSN	63258	70.9
2015	9	9	PEG	101226	38.65
2015	8	25	AAPL	6979323	103.74
2015	9	11	WFM	1163374	32.3
2015	9	8	PSX	221341	79.9
2015	8	26	EFX	35007	96.42
2015	8	26	DISCK	269219	25.1
2015	9	10	PEG	91886	38.88
2015	9	8	BLK	39509	301.44
2015	8	6	CTL	432102	27.931000000000004
2015	9	9	MAT	277660	22.81
2015	8	25	TGT	245972	73.95
2015	8	21	HSIC	109008	138.1
2015	8	12	FSLR	126102	51.88
2015	8	24	FOXA	1459570	26.660000000000004
2015	8	27	PEG	166702	40.93
2015	9	14	GOOG	216954	623.24
2015	8	27	ORCL	1047911	36.82
2015	8	26	MU	2510146	14.42
2015	8	11	MAT	268308	23.3
2015	8	27	INTC	3418467	27.72
2015	8	18	FSLR	161304	51.63
2015	9	1	MO	390279	52.05
2015	8	26	PEG	306535	40.3
2015	9	8	MAT	295306	23.0
2015	9	4	ADSK	179537	45.37
2015	8	24	AN	54618	57.8
2015	9	21	PX	63356	105.26
2015	9	8	OKE	100969	36.42
2015	8	19	COP	404012	47.68999999999999
2015	8	11	HSIC	41002	145.25
2015	9	22	JWN	33617	73.7
2015	9	17	HCA	161530	86.02
2015	8	11	HES	74981	57.89999999999999
2015	9	18	PEG	206891	40.35
2015	9	8	CTXS	494538	69.84
2015	8	14	NEM	193427	17.35
2015	9	8	MET	224989	49.07
2015	9	16	AAL	380637	43.06
2015	8	17	BLK	18303	329.27
2015	8	5	YUM	52181	89.05
2015	8	6	ORCL	335350	39.33
2015	8	20	ADI	303756	53.82
2015	8	3	MU	2440240	19.0
2015	8	17	PEG	100953	43.145
2015	9	3	CAT	421328	74.38
2015	8	20	JNJ	474976	98.79000000000002
2015	8	7	YUM	65580	87.62
2015	9	9	ADI	165088	56.269999999999996
2015	9	4	FB	1859278	88.26
2015	9	17	FLR	88891	44.66
2015	9	15	DOV	52104	61.33
2015	8	28	JNJ	491784	95.16499999999999
2015	9	17	AMZN	344261	538.87
2015	8	26	MDLZ	1408719	42.185
2015	8	28	VRSN	114568	69.55
2015	8	25	NRG	224787	18.9
2015	8	11	UHS	39699	141.4201
2015	9	4	L	85275	36.1
2015	8	20	NRG	197102	20.3
2015	8	13	PEG	142404	42.31
2015	9	1	HRS	71406	74.64
2015	9	17	COP	453440	50.13000000000001
2015	9	21	EMC	589980	24.15
2015	8	27	GILD	1497682	107.99000000000001
2015	8	6	URBN	112653	32.37
2015	8	19	MAT	381358	22.51
2015	8	26	MS	1267636	33.3
2015	9	22	UHS	32150	139.28
2015	9	3	ANTM	77804	142.96
2015	9	4	BLL	57385	64.01
2015	8	19	AAL	398700	43.53
2015	9	14	YUM	62332	80.95
2015	9	17	UHS	41842	139.04
2015	8	7	GOOG	191000	635.3
2015	9	15	CAT	286287	74.59
2015	8	31	COP	405812	49.14
2015	9	18	C	1265138	50.27
2015	8	20	INTC	4207541	27.56
2015	9	11	MSFT	6396222	43.48
2015	8	28	RHT	38698	73.83
2015	8	20	WFM	518584	32.85
2015	8	31	VRSN	176829	68.94
2015	8	26	CERN	439598	61.63
2015	8	13	PX	29626	113.68
2015	9	21	DO	48067	20.09
2015	9	4	CTXS	154348	67.89
2015	8	27	CERN	342936	61.44
2015	8	21	WAT	31310	122.91
2015	8	24	AEP	139682	54.83
2015	9	14	MU	1197892	16.7
2015	9	9	FSLR	85340	47.73
2015	9	16	JNJ	271422	94.59
2015	8	10	HRS	145886	84.6
2015	8	12	TSCO	90010	92.76
2015	8	27	PSX	217038	75.02
2015	8	3	AMAT	1285518	17.16
2015	9	2	EFX	25983	97.56999999999998
2015	9	2	AEP	87439	53.01
2015	8	26	ADI	585103	54.22
2015	8	6	MET	108741	55.52
2015	8	27	EQIX	52503	266.14
2015	8	10	RHT	25399	79.16
2015	9	14	ORLY	54879	244.27
2015	8	20	PAYX	284937	47.3
2015	8	13	C	442293	57.3
2015	9	1	MAT	534811	22.57
2015	8	7	CMCSA	726818	58.82
2015	9	3	HSIC	66511	135.15
2015	8	31	TSCO	139322	85.31
2015	9	1	MU	1487124	15.82
2015	8	19	TRIP	188098	71.75
2015	9	18	PSX	374708	78.4
2015	8	14	AN	20520	60.6
2015	9	18	CTXS	1825449	72.3
2015	9	2	ANTM	61918	140.45
2015	8	17	DTE	21334	84.1
2015	8	11	AMAT	1671083	17.34
2015	8	4	MON	53843	102.39000000000001
2015	8	10	C	334713	58.74
2015	8	5	XLNX	218117	42.71
2015	8	14	AAPL	1771463	116.0
2015	9	21	NFLX	620350	100.3
2015	9	15	ARG	17553	93.93
2015	8	10	NTAP	524558	31.5
2015	9	10	V	252846	70.16
2015	8	21	DTE	62563	83.2
2015	9	16	MSFT	2120438	44.3
2015	8	24	INTC	5741662	26.25
2015	9	2	K	66517	66.76
2015	8	3	AMZN	161827	534.59
2015	9	22	UTX	146818	88.2
2015	8	3	MON	72688	102.29
2015	9	14	K	55593	66.75
2015	8	27	ISRG	22606	515.57
2015	9	14	JNJ	204350	93.31
2015	8	25	FSLR	133183	44.38
2015	9	18	HAS	313077	77.06
2015	9	16	NRG	146464	18.97
2015	9	9	NKE	99488	109.87
2015	9	11	SRCL	69221	140.02
2015	8	31	URBN	163476	30.860000000000003
2015	8	26	AKAM	151797	68.17
2015	8	25	YUM	307012	76.1
2015	9	10	COH	185382	29.51
2015	9	4	UTX	166034	90.72
2015	9	17	LB	53750	92.125
2015	8	18	AMAT	883125	16.53
2015	8	19	CTL	203100	28.37
2015	8	12	NTAP	342942	30.990000000000002
2015	8	10	NKE	79973	115.35999999999999
2015	8	24	CMCSA	1934918	54.41
2015	8	5	HES	179654	55.94
2015	9	10	CAT	198164	72.39
2015	9	15	HAS	74278	79.08
2015	9	17	PAYX	548842	46.69
2015	9	14	FFIV	55893	117.09
2015	9	18	F	1177879	14.26
2015	8	7	ADSK	95064	53.03
2015	8	18	L	42575	38.78
2015	9	17	AEP	197779	55.86
2015	9	11	HRS	29441	74.1
2015	9	15	PAYX	320243	45.97
2015	8	20	XLNX	434174	41.26
2015	9	15	FOXA	676463	26.57
2015	8	27	USB	496414	42.6
2015	8	25	FISV	297831	80.07
2015	8	12	ORLY	61343	247.24
2015	8	7	JNJ	150856	98.85
2015	8	31	XLNX	278906	41.89
2015	9	21	PEG	320538	40.595
2015	9	18	CERN	587659	63.24000000000001
2015	8	31	RHT	125689	72.22
2015	8	14	USB	256751	45.59
2015	8	21	TSN	360965	41.65
2015	8	13	AEP	106859	57.540000000000006
2015	9	2	TRIP	108831	69.73
2015	8	5	COH	267601	31.73
2015	9	14	WAT	9154	124.16999999999999
2015	8	26	INTC	4244571	27.3
2015	9	22	NTAP	566713	30.07
2015	8	3	AEP	112132	57.07
2015	9	15	TSCO	145841	86.5
2015	8	26	ISRG	37858	508.44999999999993
2015	9	4	RHT	72635	68.67
2015	8	14	ADI	146884	58.84
2015	8	20	JWN	57901	77.73999999999998
2015	8	27	CSCO	4516341	26.17
2015	9	10	AN	16680	58.66
2015	9	4	PAYX	212751	44.31
2015	8	27	EXPE	106072	117.45
2015	8	24	EFX	54251	93.82
2015	9	4	FFIV	61581	118.84
2015	8	24	CTXS	242685	67.02
2015	9	22	AEP	121269	54.71
2015	9	16	USB	464227	42.36
2015	8	19	NWSA	279900	15.03
2015	9	14	SYMC	317452	19.8
2015	8	31	NKE	106364	111.76
2015	9	15	LM	31826	42.87
2015	8	7	GMCR	157443	53.43
2015	9	14	NWSA	699964	12.81
2015	8	17	MS	183886	38.15
2015	8	19	ORCL	574274	39.54
2015	9	10	URBN	155965	30.3
2015	8	24	FFIV	166156	117.47
2015	9	22	NRG	695823	15.36
2015	9	3	FOXA	1064168	26.87
2015	8	14	FB	843528	94.42
2015	8	17	EQIX	36438	284.51
2015	8	10	COP	419535	50.2
2015	9	11	PEG	146500	39.32
2015	8	12	DLTR	109570	77.32
2015	9	15	MO	370445	54.11
2015	8	28	HAR	68532	99.55
2015	9	22	HSIC	38882	135.43
2015	8	14	DLTR	129637	77.78
2015	8	31	TSN	140200	42.29
2015	8	4	HRS	8636	82.31
2015	9	2	HAR	27213	96.89
2015	9	21	COH	50968	29.28
2015	9	10	MO	452363	53.26
2015	8	31	MO	221844	53.58
2015	8	26	MAT	551746	21.75
2015	8	17	UTX	304814	99.27
2015	8	12	HES	153381	59.41
2015	8	5	HCA	89920	92.26
2015	8	5	AMZN	140243	537.01
2015	9	22	AKAM	301867	70.61
2015	9	3	ADI	185330	55.169999999999995
2015	8	24	JWN	65838	72.1
2015	8	17	DOV	127384	64.4
2015	9	14	JWN	67643	73.17
2015	8	19	JWN	33938	78.73
2015	8	11	PSX	91226	83.7
2015	8	25	FLR	93192	42.69
2015	9	4	MS	472070	33.189
2015	8	27	FMC	88249	42.3
2015	8	11	FOSL	270872	62.10999999999999
2015	8	19	PFE	909890	35.27
2015	9	8	DOV	66669	61.52
2015	9	2	GOOG	153887	614.34
2015	8	19	LM	75612	48.14
2015	8	6	EMC	965595	27.2
2015	9	10	CERN	234778	61.81
2015	8	21	DO	138059	21.575
2015	9	1	FSLR	117848	47.26
2015	9	15	USB	641457	42.0
2015	8	10	ISRG	30960	532.26
2015	8	5	OKE	101331	34.83
2015	8	24	HAR	26015	91.77
2015	9	11	MO	173143	52.58
2015	8	28	OKE	119798	35.63
2015	9	14	WFM	249406	32.0
2015	8	10	DO	156363	23.89
2015	8	12	ADP	209928	81.55
2015	8	25	RHT	129266	68.97
2015	8	12	USB	272401	44.9
2015	9	16	ROST	162341	49.75
2015	8	26	AAPL	7021746	109.625
2015	8	28	HAS	218207	75.51
2015	8	31	MS	440488	34.445
2015	9	18	SPLS	2748782	13.51
2015	8	3	LM	55935	49.75
2015	9	11	AEP	110348	53.78
2015	8	26	USB	376051	41.4
2015	9	16	K	62987	68.39
2015	9	22	VRSN	67521	69.89
2015	8	21	SYMC	840621	20.969999999999995
2015	9	18	FFIV	307141	115.18
2015	9	14	MSFT	4438973	43.04
2015	8	3	ADSK	336977	53.29999999999999
2015	9	4	ISRG	16378	508.4
2015	8	19	JNJ	395923	99.31
2015	8	24	K	100088	65.75
2015	8	12	XLNX	267874	43.57
2015	8	21	EFX	32972	99.49
2015	9	22	ORCL	1025921	36.19
2015	8	19	FLIR	68570	30.03
2015	8	13	PKI	33712	50.33
2015	8	11	YUM	350199	83.58
2015	9	14	SRCL	106059	137.06
2015	9	14	ADI	547455	57.56
2015	8	17	PFE	788074	35.5
2015	8	31	GOOG	227328	618.25
2015	8	28	CMCSA	1513450	56.78
2015	9	9	TSCO	109701	85.79999999999998
2015	9	16	HAR	26545	102.17
2015	8	14	K	46909	69.78
2015	9	10	CTL	229063	26.79
2015	9	15	HSIC	60431	135.41
2015	9	3	FOSL	39233	61.06
2015	8	7	MO	256132	55.5
2015	9	10	ADP	467863	77.92
2015	8	21	FSLR	229474	45.27
2015	8	10	AMAT	1108716	17.6
2015	8	28	FFIV	142563	122.97
2015	9	22	HAR	49169	96.8
2015	8	31	CSCO	7604874	25.88
2015	8	3	CTXS	143928	75.87
2015	8	20	PKI	62993	49.19
2015	8	7	AEP	102866	56.79
2015	8	20	ANTM	66479	147.87
2015	8	12	URBN	153719	32.57
2015	9	18	ANTM	152822	146.93
2015	9	21	TGT	173904	78.26
2015	8	20	MS	468292	36.19
2015	8	27	C	854056	53.53
2015	8	11	MET	304985	54.99
2015	8	25	FOXA	1906891	26.73
2015	9	11	PKI	16540	47.94
2015	8	11	SWKS	154213	88.97
2015	8	28	PEG	145831	40.535
2015	8	26	AN	46557	59.199999999999996
2015	8	7	HAS	75153	77.41
2015	9	22	FB	3136231	92.957
2015	8	12	ISRG	26102	529.28
2015	8	13	EXPE	45571	120.65999999999998
2015	8	6	SYMC	307499	22.35
2015	9	8	LM	76923	43.18
2015	8	26	WAT	20646	122.75
2015	8	28	ORLY	121101	240.99
2015	8	26	FOSL	64107	58.56
2015	9	22	ISRG	25239	494.21
2015	8	4	HCA	45574	94.01
2015	8	25	PKI	184065	46.11
2015	8	12	TRIP	104095	73.5
2015	8	26	ORLY	110840	239.03
2015	9	22	WAT	18643	119.78
2015	8	24	MON	198385	93.54
2015	9	15	NKE	155350	113.94
2015	8	13	BLL	19432	70.36
2015	9	16	AMZN	145333	527.24
2015	8	3	CERN	381924	70.9
2015	9	2	FISV	294205	85.18
2015	8	18	NEM	277875	17.55
